study_id,series_id,series_description,x_scale,y_scale,mean,std
2775668188,3028424364,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,91.59394132653061,105.54345788792209
2775668188,3191868889,Axial T2,2.2857142857142856,2.2857142857142856,312.4330526546556,276.8844405279677
2775668188,3269590838,Sagittal T1,2.2857142857142856,2.2857142857142856,457.12986952593536,540.9450362931613
2780118855,1306636789,Axial T2,2.857142857142857,2.857142857142857,175.9995918713953,191.35470191601706
2780118855,2064060968,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,33.38983843537415,38.5018005511389
2780118855,3206608810,Sagittal T1,1.7142857142857142,1.7142857142857142,173.57192548894557,184.50325119870718
2780132468,1848483560,Sagittal T2/STIR,2.5714285714285716,2.2857142857142856,144.17483195992213,186.392553948373
2780132468,4151611107,Axial T2,2.7142857142857144,2.7142857142857144,163.93437721442743,189.96080537670878
2780366422,1071257288,Sagittal T1,2.2857142857142856,2.2857142857142856,290.51866596247874,285.6822377865812
2780366422,2847899808,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,180.83015950520834,191.33022707858038
2780366422,3142139864,Axial T2,2.2857142857142856,2.2857142857142856,273.5768558673469,244.42706310080268
2780669808,1449964301,Axial T2,1.2946428571428572,1.4285714285714286,120.14088408801021,127.62745377558902
2780669808,2149514139,Sagittal T1,1.4285714285714286,1.4285714285714286,84.5683783989448,114.35843826332514
2780669808,2878075937,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,63.826229852736546,88.46328721349741
2780918205,3097195160,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,319.9997093563988,298.30304634937613
2780918205,3402954180,Sagittal T1,1.4285714285714286,1.4285714285714286,416.14213302508506,403.5322379114221
2780918205,3870989148,Axial T2,1.4285714285714286,1.4285714285714286,425.95184581850833,301.78135563706525
2782244888,3489494822,Sagittal T1,2.2857142857142856,2.2857142857142856,146.87721752763605,205.06046073681748
2782244888,3525830627,Axial T2,1.7142857142857142,1.7142857142857142,216.8253058325603,232.60142844137033
2782244888,3788734728,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,29.614815848214285,42.13132361768952
2790742955,1129858609,Sagittal T1,1.7142857142857142,1.7142857142857142,145.4829971832483,182.23794945812654
2790742955,3022568031,Axial T2,2.857142857142857,2.857142857142857,125.03910062666371,141.15990210338802
2790742955,3179679992,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,27.575896843112243,35.08196978108665
2793936300,1334281856,Axial T2,2.857142857142857,2.857142857142857,121.59524733806566,158.7566440814223
2793936300,3532169058,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,26.213848586309524,37.84008614263065
2793936300,4269337899,Sagittal T1,1.7142857142857142,1.7142857142857142,120.76617639243197,156.520422220922
2794192602,1829533928,Sagittal T1,2.5714285714285716,2.5714285714285716,759.6532273065476,945.5002748927715
2794192602,1843512620,Axial T2,1.7142857142857142,1.7142857142857142,169.8284222868835,121.50846955811897
2794192602,2916494105,Sagittal T2/STIR,3.142857142857143,3.142857142857143,575.090449617347,781.7106513151523
2794265026,355811520,Sagittal T1,1.7142857142857142,1.7142857142857142,153.80248060161566,197.88786035073787
2794265026,2051065282,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,32.13094175170068,31.894231756384105
2794265026,4246781225,Axial T2,1.7142857142857142,1.7142857142857142,230.4174321771978,299.8178995853217
2795583238,1067960489,Sagittal T1,3.392857142857143,2.857142857142857,207.0701748891521,261.43417055212393
2795583238,1749044980,Axial T2,2.7142857142857144,2.7142857142857144,178.67027423469386,206.41193953092852
2795583238,1836827898,Axial T2,2.857142857142857,2.857142857142857,179.03392826481553,210.54637648146843
2795583238,2189543749,Sagittal T2/STIR,3.732142857142857,3.142857142857143,177.14537874301507,232.93217902920108
2795583238,3365980706,Axial T2,2.7142857142857144,2.7142857142857144,178.85566648534413,208.5300137270578
2797118205,1974847306,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,134.40466491284013,165.54921543601623
2797118205,2740894765,Sagittal T1,1.4285714285714286,1.4285714285714286,167.6408349277211,198.24045738233957
2797118205,2754047362,Axial T2,1.4285714285714286,1.4285714285714286,213.9815188038106,192.24408070803187
2797118205,2966362383,Axial T2,1.1428571428571428,1.1428571428571428,212.19873007015306,206.2317142059813
2798212469,2520174121,Axial T2,1.7142857142857142,1.7142857142857142,214.97707429846938,198.74621028006476
2798212469,2609920347,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,200.95527976815725,206.72276502253808
2798212469,4228007962,Sagittal T1,1.4285714285714286,1.4285714285714286,211.51739641168967,216.94444299634281
2799503775,1364381313,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,32.425111841611646,45.60244688223084
2799503775,2376690386,Sagittal T1,1.7142857142857142,1.7142857142857142,144.30924322854142,169.7120077619092
2799503775,4119453093,Axial T2,2.857142857142857,2.857142857142857,146.4500565153517,173.57679306533348
2799878304,854749733,Sagittal T2/STIR,2.8214285714285716,2.0,49.21684669961735,39.967310409815724
2799878304,1978078124,Sagittal T1,2.4107142857142856,1.7142857142857142,478.55908313846373,366.28163271272217
2799878304,2203065278,Axial T2,2.5714285714285716,2.5714285714285716,227.2154690489477,221.48592587877081
2802098414,1537946614,Axial T2,2.2857142857142856,2.2857142857142856,338.7242526307398,225.09059838873617
2802098414,3016838315,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,290.1427325813138,264.9975525922736
2802098414,3139378879,Sagittal T1,2.2857142857142856,2.2857142857142856,449.29233099489795,381.81161475810035
2802539097,1498543593,Sagittal T2/STIR,1.8214285714285714,1.7142857142857142,101.24025905004859,118.53691064702726
2802539097,3249792922,Sagittal T1,1.5178571428571428,1.4285714285714286,111.59240805697279,127.13535810491004
2802539097,3660264814,Axial T2,1.4285714285714286,1.4285714285714286,102.62571415284864,121.23158633526816
2802584821,829885547,Axial T2,1.4285714285714286,1.4285714285714286,217.3207169098108,223.7311341743951
2802584821,3180237615,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,129.2417443539916,153.08401626513472
2802584821,3242266027,Sagittal T1,1.4285714285714286,1.4285714285714286,151.43648475015007,175.29554607167216
2802584821,4145032389,Axial T2,1.4285714285714286,1.4285714285714286,167.2033171237245,176.42334348004823
2809323451,346984647,Axial T2,1.7142857142857142,1.7142857142857142,142.82006855867348,156.15603506832713
2809323451,348943421,Sagittal T1,1.7142857142857142,1.7142857142857142,116.85116656037415,177.99389597281626
2809323451,1615906573,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,24.459720450680273,33.72494989681379
2809375046,419609242,Axial T2,1.4285714285714286,1.4285714285714286,131.2842899659864,154.72625608789178
2809375046,2818027283,Sagittal T1,1.7142857142857142,1.7142857142857142,221.8380925807823,238.54454022796978
2809375046,3101751455,Sagittal T2/STIR,2.0,2.0,165.20753481079933,194.70182860577782
2809375046,3212237524,Axial T2,1.4285714285714286,1.4285714285714286,153.20776118064413,174.23455486365694
2810339385,455295012,Sagittal T1,1.4285714285714286,1.4285714285714286,171.2759911777211,110.42453465919114
2810339385,2915759756,Axial T2,1.5,1.5,89.20370143249608,54.757472983554834
2810339385,3711126689,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,90.56975845025511,67.97709203315574
2811061209,647195708,Axial T2,2.2857142857142856,2.2857142857142856,360.56067995494567,372.4415754533097
2811061209,1116044431,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,323.6627987132353,388.6663920282693
2811061209,2966540895,Sagittal T1,2.2857142857142856,2.2857142857142856,563.1486602453481,641.6344322514041
2811192798,672329492,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,132.96256067531178,140.10859043617043
2811192798,1078392873,Sagittal T1,1.4285714285714286,1.4285714285714286,126.78057681405896,141.78415553951686
2811192798,1474597880,Axial T2,1.7142857142857142,1.7142857142857142,152.40587719462786,177.76423073684154
2811192798,2982133749,Axial T2,1.4285714285714286,1.4285714285714286,158.55117022563337,155.8770245369394
2811192798,3075164691,Axial T2,1.7142857142857142,1.7142857142857142,105.97597394670758,130.4418513524905
2813339656,1280470290,Axial T2,1.4285714285714286,1.4285714285714286,194.50260204081633,187.08127009484969
2813339656,3211217743,Sagittal T1,2.2857142857142856,2.2857142857142856,97.12510075644842,152.27856567490622
2813339656,4212253856,Sagittal T2/STIR,2.0,2.0,62.21649571286848,65.11811024288565
2814100617,2010827534,Sagittal T1,2.2857142857142856,2.2857142857142856,112.36474941539116,149.98778085048122
2814100617,3253577715,Axial T2,1.7142857142857142,1.7142857142857142,154.5954822358631,185.30715781269328
2814100617,3833136893,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,23.320863892431973,36.275448674244124
2814554321,1066594065,Axial T2,1.4285714285714286,1.4285714285714286,168.57621572066327,213.02013414355682
2814554321,2213676232,Sagittal T1,1.7142857142857142,1.7142857142857142,236.3818141095724,336.84394261640915
2814554321,2397615680,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,213.937063441448,321.01987193508046
2814554321,4020367734,Axial T2,1.4285714285714286,1.4285714285714286,244.86594077735262,343.27473605082025
2815518245,577668035,Axial T2,2.2857142857142856,2.2857142857142856,506.83810188137755,390.1360956273905
2815518245,1096021322,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,330.0014947385204,322.6455804034495
2815518245,2003484758,Sagittal T1,2.2857142857142856,2.2857142857142856,587.9698004201681,546.6709364065001
2815518245,2379757778,Axial T2,2.2857142857142856,2.2857142857142856,558.9854798608897,416.3594150014061
2815518245,2779549277,Axial T2,2.2857142857142856,2.2857142857142856,504.5930213149713,360.1140643166756
2820783595,21801553,Sagittal T2/STIR,2.125,2.0,58.268359375,61.40370468567798
2820783595,39111980,Sagittal T1,2.2857142857142856,2.2857142857142856,114.74771105707909,167.70100896906305
2820783595,1064148768,Axial T2,1.4285714285714286,1.4285714285714286,218.012174346301,211.45207989966204
2821637646,229877275,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,32.95177375637755,40.7526066677697
2821637646,2167136365,Axial T2,2.857142857142857,2.857142857142857,118.16753859747024,151.9956908263412
2821637646,3358820399,Sagittal T1,1.7142857142857142,1.7142857142857142,102.59093191964286,131.27126195772468
2826913245,819860127,Sagittal T1,1.1428571428571428,1.1428571428571428,81.2194862319928,98.7814352652543
2826913245,1314230807,Axial T2,1.4285714285714286,1.4285714285714286,91.71648915816327,94.00904309068918
2826913245,1525781141,Sagittal T2/STIR,2.0,2.0,85.19561262004802,107.06870043369291
2826913245,3611195724,Axial T2,1.4285714285714286,1.4285714285714286,100.14363735945767,99.49114671164453
2828988202,1003643381,Axial T2,2.857142857142857,2.857142857142857,203.0928119685374,203.87591612966804
2828988202,2955078173,Sagittal T2/STIR,2.0,2.0,68.6341012967687,64.77748882254208
2828988202,4007126252,Sagittal T1,2.2857142857142856,2.2857142857142856,141.9658856381094,225.4649303068893
2830065820,738864232,Sagittal T1,2.0,2.0,203.01886881984936,196.4758320224397
2830065820,1021668429,Sagittal T2/STIR,2.5714285714285716,2.5714285714285716,148.46401618683188,167.33375082823832
2830065820,3243602987,Axial T2,2.0,2.0,187.6272122130102,201.55857280199854
2832824115,1327837929,Sagittal T2/STIR,2.0,2.0,75.5349735597364,91.93312123227099
2832824115,1345330867,Axial T2,2.857142857142857,2.857142857142857,186.33807148836098,211.59970421359714
2832824115,3741513577,Sagittal T1,2.2857142857142856,2.2857142857142856,80.6198348480017,166.73728676351524
2838898600,1074191981,Axial T2,2.857142857142857,2.857142857142857,115.15531503022405,153.18137859786586
2838898600,2831047718,Sagittal T1,1.7142857142857142,1.7142857142857142,99.38380899234694,120.22448376900562
2838898600,3072403950,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,30.1955503295068,43.06497622199538
2839003053,810564727,Sagittal T1,2.2857142857142856,2.2857142857142856,194.27145337301587,196.3801410814062
2839003053,1396432972,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,137.6783865238804,135.87912746549762
2839003053,2893125217,Axial T2,2.2857142857142856,2.2857142857142856,195.0686564246234,136.3022909346804
2839317356,497618946,Axial T2,2.2857142857142856,2.2857142857142856,325.07240646258504,325.2662572618563
2839317356,1451359983,Sagittal T1,1.1428571428571428,1.1428571428571428,284.115803039966,413.90719127608776
2839317356,3541276952,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,276.9436755952381,349.3030580697528
2839406005,551025985,Sagittal T1,3.392857142857143,2.857142857142857,125.8153357325073,159.9678149773772
2839406005,1394266835,Axial T2,1.4285714285714286,1.4285714285714286,121.99508370535715,135.78501404942583
2839406005,1422147611,Axial T2,1.4285714285714286,1.4285714285714286,99.19140066964286,115.00749627242243
2839406005,3923297118,Sagittal T2/STIR,2.0357142857142856,1.7142857142857142,106.88274132197522,143.7430810063227
2841808656,1958739702,Sagittal T1,2.9464285714285716,2.5714285714285716,2072.1052381331997,2321.261844741348
2841808656,2198988207,Sagittal T2/STIR,3.267857142857143,2.857142857142857,1597.657413048925,2213.599409654573
2841808656,4056812912,Axial T2,2.2857142857142856,2.2857142857142856,2002.0454400510205,2291.379376222351
2841808656,4144417413,Axial T2,2.2857142857142856,2.2857142857142856,1982.3519991448284,2383.782103216887
2842534107,1032471591,Axial T2,1.4285714285714286,1.4285714285714286,88.56181574192176,115.8796632769191
2842534107,2076560776,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,78.21127132493622,88.35538563793
2842534107,3946460275,Sagittal T1,1.4285714285714286,1.4285714285714286,80.73806600765306,85.61849423811881
2851207875,137800144,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,126.00175654423701,142.25722445004456
2851207875,3833687077,Sagittal T1,1.4285714285714286,1.4285714285714286,116.73223888276901,138.65386340170875
2851207875,3938060966,Axial T2,1.4285714285714286,1.4285714285714286,143.3560586734694,147.9249426877735
2851578449,700928339,Axial T2,1.4285714285714286,1.4285714285714286,237.60234132715587,251.77235247328136
2851578449,2413181736,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,154.22749395810956,198.10912341552543
2851578449,3708134673,Axial T2,1.4285714285714286,1.4285714285714286,168.93058354591838,161.73717476747296
2851578449,3759532980,Sagittal T1,1.7142857142857142,1.7142857142857142,219.8898582253625,260.85188543544865
2851955958,638024317,Axial T2,1.7142857142857142,1.7142857142857142,223.5349940935181,235.04493520391424
2851955958,1856629680,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,25.704169323979592,32.24643459774116
2851955958,4272194981,Sagittal T1,2.2857142857142856,2.2857142857142856,182.84145806760205,237.97435153711163
2857344475,1026988869,Axial T2,1.4285714285714286,1.4285714285714286,102.5885084502551,120.64400370977643
2857344475,3369324172,Sagittal T1,1.4285714285714286,1.4285714285714286,83.193253082483,96.31514178924982
2857344475,4032723814,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,85.02294700432256,99.35332792079511
2861497615,391702633,Axial T2,1.2142857142857142,1.2142857142857142,1969.3706401466836,1874.0142494637025
2861497615,1516584194,Sagittal T1,1.4285714285714286,1.4285714285714286,1511.0921635841837,1664.6214377757165
2861497615,2152085878,Sagittal T2/STIR,3.4285714285714284,3.4285714285714284,1677.4810905612244,1492.6312763008477
2864325627,2600879341,Sagittal T1,2.2857142857142856,2.2857142857142856,329.2647480867347,356.5710318544228
2864325627,2831323061,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,203.61657465720663,241.46199475093456
